material_name,page,zone_id,width_mm,height_mm,area_m2,bbox_area_m2,scale_mm_per_px,scale_source,area_px,width_px,height_px,bbox_px,material_line
Натуральный камень,1,p001-z0148,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2303.0,145,137,"[1904, 822, 2049, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0149,37.7,37.7,0.0002,0.0014,0.317134,dimension_line,1936.5,119,119,"[2192, 822, 2311, 941]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0150,31.4,31.4,0.0002,0.001,0.317134,dimension_line,1630.5,99,99,"[2192, 822, 2291, 921]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0151,25.1,25.4,0.0001,0.0006,0.317134,dimension_line,1265.0,79,80,"[2192, 822, 2271, 902]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0152,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2288.0,145,137,"[2610, 822, 2755, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0153,42.8,42.2,0.0002,0.0018,0.317134,dimension_line,2186.5,135,133,"[2631, 824, 2766, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0154,40.3,40.6,0.0002,0.0016,0.317134,dimension_line,2072.0,127,128,"[939, 831, 1066, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0155,30.8,33.3,0.0002,0.001,0.317134,dimension_line,1628.0,97,105,"[1210, 832, 1307, 937]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0156,30.8,33.3,0.0002,0.001,0.317134,dimension_line,1700.0,97,105,"[2215, 832, 2312, 937]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0157,38.1,38.4,0.0002,0.0015,0.317134,dimension_line,1991.0,120,121,"[1066, 836, 1186, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0158,25.1,27.9,0.0001,0.0007,0.317134,dimension_line,1324.0,79,88,"[1550, 837, 1629, 925]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0159,25.1,27.9,0.0001,0.0007,0.317134,dimension_line,1350.0,79,88,"[2313, 837, 2392, 925]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0160,25.4,27.6,0.0001,0.0007,0.317134,dimension_line,1312.5,80,87,"[1066, 838, 1146, 925]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0161,25.1,27.6,0.0001,0.0007,0.317134,dimension_line,1324.0,79,87,"[1308, 838, 1387, 925]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0162,35.2,35.2,0.0002,0.0012,0.317134,dimension_line,1813.5,111,111,"[2651, 846, 2762, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0163,33.3,33.3,0.0002,0.0011,0.317134,dimension_line,1754.5,105,105,"[960, 852, 1065, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0164,24.4,25.4,0.0001,0.0006,0.317134,dimension_line,1199.0,77,80,"[1230, 852, 1307, 932]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0165,24.7,25.1,0.0001,0.0006,0.317134,dimension_line,1195.0,78,79,"[2234, 852, 2312, 931]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0166,31.1,30.4,0.0002,0.0009,0.317134,dimension_line,1548.5,98,96,"[2669, 863, 2767, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0167,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1372.0,86,86,"[1463, 871, 1549, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0168,27.0,27.0,0.0001,0.0007,0.317134,dimension_line,1341.5,85,85,"[980, 872, 1065, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0169,26.6,25.1,0.0001,0.0007,0.317134,dimension_line,1325.0,84,79,"[4360, 878, 4444, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0170,27.3,25.1,0.0001,0.0007,0.317134,dimension_line,1314.0,86,79,"[4419, 878, 4505, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0171,26.6,25.1,0.0001,0.0007,0.317134,dimension_line,1335.5,84,79,"[4602, 878, 4686, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0172,27.6,25.1,0.0001,0.0007,0.317134,dimension_line,1320.5,87,79,"[4660, 878, 4747, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0173,27.0,24.7,0.0001,0.0007,0.317134,dimension_line,1343.5,85,78,"[4477, 879, 4562, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0174,27.0,24.4,0.0001,0.0007,0.317134,dimension_line,1298.5,85,77,"[3994, 880, 4079, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0175,24.1,23.5,0.0001,0.0006,0.317134,dimension_line,1192.5,76,74,"[1085, 883, 1161, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0176,22.8,22.8,0.0001,0.0005,0.317134,dimension_line,1145.5,72,72,"[2690, 885, 2762, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0177,26.0,23.5,0.0001,0.0006,0.317134,dimension_line,1240.0,82,74,"[2909, 885, 2991, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0178,25.4,22.8,0.0001,0.0006,0.317134,dimension_line,1197.0,80,72,"[2931, 885, 3011, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0179,26.0,23.5,0.0001,0.0006,0.317134,dimension_line,1250.5,82,74,"[2948, 885, 3030, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0180,25.1,22.8,0.0001,0.0006,0.317134,dimension_line,1181.0,79,72,"[2970, 885, 3049, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0181,25.4,22.8,0.0001,0.0006,0.317134,dimension_line,1212.5,80,72,"[2989, 885, 3069, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0182,25.1,22.8,0.0001,0.0006,0.317134,dimension_line,1215.0,79,72,"[3076, 885, 3155, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0183,24.1,22.8,0.0001,0.0006,0.317134,dimension_line,1178.5,76,72,"[3095, 885, 3171, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0184,25.4,22.8,0.0001,0.0006,0.317134,dimension_line,1205.5,80,72,"[3974, 885, 4054, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0185,26.0,23.5,0.0001,0.0006,0.317134,dimension_line,1246.0,82,74,"[4378, 885, 4460, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0186,25.4,22.8,0.0001,0.0006,0.317134,dimension_line,1210.5,80,72,"[4399, 885, 4479, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0187,26.0,23.5,0.0001,0.0006,0.317134,dimension_line,1248.5,82,74,"[4436, 885, 4518, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0188,25.4,22.8,0.0001,0.0006,0.317134,dimension_line,1206.0,80,72,"[4458, 885, 4538, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0189,26.0,23.5,0.0001,0.0006,0.317134,dimension_line,1241.5,82,74,"[4619, 885, 4701, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0190,25.4,22.8,0.0001,0.0006,0.317134,dimension_line,1214.5,80,72,"[4641, 885, 4721, 957]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0191,26.0,23.5,0.0001,0.0006,0.317134,dimension_line,1239.5,82,74,"[4678, 885, 4760, 959]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0192,26.0,34.3,0.0003,0.0009,0.317134,dimension_line,2861.0,82,108,"[542, 887, 624, 995]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0193,38.1,39.6,0.0002,0.0015,0.317134,dimension_line,2012.0,120,125,"[1066, 959, 1186, 1084]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0194,29.8,44.4,0.0009,0.0013,0.317134,dimension_line,9123.0,94,140,"[1671, 959, 1765, 1099]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0195,38.1,39.6,0.0002,0.0015,0.317134,dimension_line,2046.0,120,125,"[2071, 959, 2191, 1084]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0196,36.2,33.9,0.0002,0.0012,0.317134,dimension_line,1805.0,114,107,"[4671, 959, 4785, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0197,30.1,29.5,0.0002,0.0009,0.317134,dimension_line,1506.0,95,93,"[854, 960, 949, 1053]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0198,46.3,43.8,0.0002,0.002,0.317134,dimension_line,2320.5,146,138,"[861, 960, 1007, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0199,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2301.0,145,137,"[920, 960, 1065, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0200,35.5,35.2,0.0002,0.0013,0.317134,dimension_line,1780.5,112,111,"[1900, 960, 2012, 1071]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0201,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2322.0,145,137,"[1925, 960, 2070, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0202,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2298.5,145,137,"[2408, 960, 2553, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0203,95.8,77.7,0.0032,0.0074,0.317134,dimension_line,31564.5,302,245,"[2463, 960, 2765, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0204,39.3,39.3,0.0002,0.0015,0.317134,dimension_line,2008.5,124,124,"[2554, 960, 2678, 1084]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0205,35.2,35.2,0.0002,0.0012,0.317134,dimension_line,1778.0,111,111,"[2905, 960, 3016, 1071]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0206,45.7,43.4,0.0002,0.002,0.317134,dimension_line,2345.5,144,137,"[2930, 960, 3074, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0207,36.2,33.6,0.0002,0.0012,0.317134,dimension_line,1798.5,114,106,"[4207, 960, 4321, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0208,36.2,33.6,0.0002,0.0012,0.317134,dimension_line,1805.5,114,106,"[4332, 960, 4446, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0209,36.2,33.6,0.0002,0.0012,0.317134,dimension_line,1784.0,114,106,"[4391, 960, 4505, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0210,35.8,33.6,0.0002,0.0012,0.317134,dimension_line,1791.5,113,106,"[4449, 960, 4562, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0211,36.2,33.6,0.0002,0.0012,0.317134,dimension_line,1797.5,114,106,"[4574, 960, 4688, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0212,35.8,33.6,0.0002,0.0012,0.317134,dimension_line,1752.5,113,106,"[4633, 960, 4746, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0213,36.2,35.2,0.0002,0.0013,0.317134,dimension_line,1831.5,114,111,"[852, 962, 966, 1073]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0214,41.2,41.2,0.0002,0.0017,0.317134,dimension_line,2113.5,130,130,"[856, 962, 986, 1092]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0215,45.4,43.4,0.0002,0.002,0.317134,dimension_line,2284.5,143,137,"[881, 962, 1024, 1099]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0216,45.7,43.1,0.0002,0.002,0.317134,dimension_line,2376.5,144,136,"[900, 962, 1044, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0217,46.3,43.4,0.0002,0.002,0.317134,dimension_line,2324.5,146,137,"[1903, 962, 2049, 1099]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0218,39.6,39.3,0.0002,0.0016,0.317134,dimension_line,2037.5,125,124,"[1904, 962, 2029, 1086]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0219,26.3,26.0,0.0001,0.0007,0.317134,dimension_line,1296.5,83,82,"[1907, 962, 1990, 1044]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0220,31.1,31.4,0.0002,0.001,0.317134,dimension_line,1596.5,98,99,"[2192, 962, 2290, 1061]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0221,25.1,25.1,0.0001,0.0006,0.317134,dimension_line,1260.0,79,79,"[2192, 962, 2271, 1041]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0222,41.9,41.2,0.0002,0.0017,0.317134,dimension_line,2152.5,132,130,"[2902, 962, 3034, 1092]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0223,23.2,22.2,0.0001,0.0005,0.317134,dimension_line,1126.5,73,70,"[2903, 962, 2976, 1032]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0224,28.2,28.2,0.0001,0.0008,0.317134,dimension_line,1429.5,89,89,"[2906, 962, 2995, 1051]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0225,46.0,43.4,0.0002,0.002,0.317134,dimension_line,2306.5,145,137,"[2908, 962, 3053, 1099]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0226,31.1,31.1,0.0002,0.001,0.317134,dimension_line,1590.5,98,98,"[3197, 962, 3295, 1060]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0227,35.2,33.0,0.0002,0.0012,0.317134,dimension_line,1744.0,111,104,"[3947, 962, 4058, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0228,31.4,31.4,0.0002,0.001,0.317134,dimension_line,1596.5,99,99,"[4201, 962, 4300, 1061]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0229,25.1,25.4,0.0001,0.0006,0.317134,dimension_line,1265.0,79,80,"[4201, 962, 4280, 1042]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0230,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1753.5,112,104,"[4352, 962, 4464, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0231,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1755.5,112,104,"[4371, 962, 4483, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0232,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1755.5,112,104,"[4410, 962, 4522, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0233,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1751.5,112,104,"[4430, 962, 4542, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0234,35.2,33.0,0.0002,0.0012,0.317134,dimension_line,1725.0,111,104,"[4594, 962, 4705, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0235,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1705.0,112,104,"[4613, 962, 4725, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0236,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1756.5,112,104,"[4652, 962, 4764, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0237,40.3,40.6,0.0002,0.0016,0.317134,dimension_line,2097.5,127,128,"[939, 970, 1066, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0238,40.3,40.6,0.0002,0.0016,0.317134,dimension_line,2080.5,127,128,"[1944, 970, 2071, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0239,40.3,40.6,0.0002,0.0016,0.317134,dimension_line,2168.0,127,128,"[2427, 970, 2554, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0240,30.1,30.4,0.0002,0.0009,0.317134,dimension_line,1554.5,95,96,"[4227, 970, 4322, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0241,40.0,40.3,0.0002,0.0016,0.317134,dimension_line,2052.0,126,127,"[2949, 971, 3075, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0242,29.8,30.1,0.0002,0.0009,0.317134,dimension_line,1509.0,94,95,"[4469, 971, 4563, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0243,29.8,30.1,0.0002,0.0009,0.317134,dimension_line,1535.5,94,95,"[4691, 971, 4785, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0244,66.9,72.9,0.0021,0.0049,0.317134,dimension_line,20811.5,211,230,"[1980, 975, 2191, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0245,38.1,38.7,0.0002,0.0015,0.317134,dimension_line,2011.5,120,122,"[1066, 976, 1186, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0246,25.4,27.6,0.0001,0.0007,0.317134,dimension_line,1309.5,80,87,"[2071, 977, 2151, 1064]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0247,25.4,27.6,0.0001,0.0007,0.317134,dimension_line,1308.5,80,87,"[3076, 977, 3156, 1064]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0248,25.4,27.9,0.0001,0.0007,0.317134,dimension_line,1332.0,80,88,"[4322, 977, 4402, 1065]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0249,25.4,27.9,0.0001,0.0007,0.317134,dimension_line,1324.5,80,88,"[4564, 977, 4644, 1065]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0250,25.4,27.6,0.0001,0.0007,0.317134,dimension_line,1338.0,80,87,"[1066, 978, 1146, 1065]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0251,25.4,27.6,0.0001,0.0007,0.317134,dimension_line,1337.0,80,87,"[2554, 978, 2634, 1065]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0252,33.6,33.9,0.0002,0.0011,0.317134,dimension_line,1696.5,106,107,"[2448, 990, 2554, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0253,33.6,33.6,0.0002,0.0011,0.317134,dimension_line,1704.5,106,106,"[959, 991, 1065, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0254,33.6,33.6,0.0002,0.0011,0.317134,dimension_line,1713.5,106,106,"[1964, 991, 2070, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0255,33.6,33.6,0.0002,0.0011,0.317134,dimension_line,1728.5,106,106,"[2969, 991, 3075, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0256,23.8,23.8,0.0001,0.0006,0.317134,dimension_line,1180.5,75,75,"[4246, 991, 4321, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0257,23.8,23.8,0.0001,0.0006,0.317134,dimension_line,1206.5,75,75,"[4488, 991, 4563, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0258,24.4,23.8,0.0001,0.0006,0.317134,dimension_line,1205.5,77,75,"[4710, 991, 4787, 1066]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0259,31.1,30.4,0.0002,0.0009,0.317134,dimension_line,1545.5,98,96,"[2669, 1002, 2767, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0260,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1387.5,86,86,"[979, 1011, 1065, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0261,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1358.5,86,86,"[1984, 1011, 2070, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0262,27.3,27.3,0.0001,0.0007,0.317134,dimension_line,1395.0,86,86,"[2467, 1011, 2553, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0263,27.6,27.3,0.0001,0.0008,0.317134,dimension_line,1372.5,87,86,"[2988, 1011, 3075, 1097]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0264,64.1,61.2,0.0017,0.0039,0.317134,dimension_line,16724.5,202,193,"[1449, 1013, 1651, 1206]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0265,25.1,24.1,0.0001,0.0006,0.317134,dimension_line,1225.5,79,76,"[1083, 1022, 1162, 1098]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0266,88.8,43.8,0.0021,0.0039,0.317134,dimension_line,20738.0,280,138,"[4231, 1067, 4511, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0267,30.4,28.2,0.0002,0.0009,0.317134,dimension_line,1506.5,96,89,"[858, 1099, 954, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0268,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1470.0,96,89,"[917, 1099, 1013, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0269,27.3,28.2,0.0002,0.0008,0.317134,dimension_line,1813.5,86,89,"[1100, 1099, 1186, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0270,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1474.5,96,89,"[1922, 1099, 2018, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0271,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1470.0,96,89,"[2405, 1099, 2501, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0272,30.8,28.2,0.0002,0.0009,0.317134,dimension_line,1502.5,97,89,"[2926, 1099, 3023, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0273,27.3,28.2,0.0002,0.0008,0.317134,dimension_line,1593.0,86,89,"[4114, 1099, 4200, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0274,30.4,28.2,0.0001,0.0009,0.317134,dimension_line,1486.0,96,89,"[4598, 1099, 4694, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0275,30.8,28.2,0.0002,0.0009,0.317134,dimension_line,1500.5,97,89,"[4656, 1099, 4753, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0276,28.5,28.2,0.0001,0.0008,0.317134,dimension_line,1438.0,90,89,"[4695, 1099, 4785, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0277,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1730.0,112,104,"[861, 1101, 973, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0278,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1452.0,94,87,"[898, 1101, 992, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0279,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1786.5,112,104,"[919, 1101, 1031, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0280,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1451.5,95,87,"[956, 1101, 1051, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0281,28.9,27.6,0.0001,0.0008,0.317134,dimension_line,1463.5,91,87,"[975, 1101, 1066, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0282,28.5,27.6,0.0001,0.0008,0.317134,dimension_line,1427.0,90,87,"[1459, 1101, 1549, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0283,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1468.5,95,87,"[1902, 1101, 1997, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0284,23.5,23.8,0.0001,0.0006,0.317134,dimension_line,1163.5,74,75,"[1903, 1101, 1977, 1176]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0285,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1753.5,112,104,"[1924, 1101, 2036, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0286,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1448.5,94,87,"[1961, 1101, 2055, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0287,27.0,27.3,0.0001,0.0007,0.317134,dimension_line,1365.0,85,86,"[2192, 1101, 2277, 1187]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0288,30.1,27.6,0.0001,0.0008,0.317134,dimension_line,1469.5,95,87,"[2202, 1101, 2297, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0289,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1741.0,112,104,"[2407, 1101, 2519, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0290,29.8,27.6,0.0001,0.0008,0.317134,dimension_line,1436.0,94,87,"[2444, 1101, 2538, 1188]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0291,35.5,33.0,0.0002,0.0012,0.317134,dimension_line,1726.5,112,104,"[2649, 1101, 2761, 1205]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0292,25.4,25.1,0.0001,0.0006,0.317134,dimension_line,1277.0,80,79,"[2902, 1101, 2982, 1180]",ИЛ ТИТ © Натуральный камень 30 мм
